isBad_30,CityId,cashTotalAmt,cashTotalCnt,education,idVerify,inCourt,maritalStatus,monthCardLargeAmt,netLength,noTransWeekPre,onlineTransAmt,onlineTransCnt,publicPayAmt,publicPayCnt,threeVerify,transTotalAmt,transTotalCnt,transCnt_mean,transCnt_non_null_months,transAmt_mean,transAmt_non_null_months,cashCnt_mean,cashCnt_non_null_months,cashAmt_mean,cashAmt_non_null_months,isDue,isCrime,isBlackList,Han,age,sex,card_age
0,其它,,,初中,一致,0,已婚,,24 个月以上,,,,,,一致,,,,,,,,,,,0.0,1.0,0.0,1.0,39.0,男,16.0
0,其它,,,Missing,一致,0,未说明,0.0,24 个月以上,0.92,0.0,0.0,0.0,0.0,一致,0.0,0.0,0.0,4.0,0.0,4.0,,,,,0.0,0.0,0.0,1.0,37.0,男,-3.0
0,其它,200.0,1.0,初中,一致,0,未婚,350.0,24 个月以上,0.9,100.0,2.0,0.0,0.0,一致,670.0,5.0,1.0,5.0,132.0,5.0,1.0,1.0,200.0,1.0,0.0,0.0,0.0,1.0,25.0,女,29.0
0,其它,,,初中,一致,0,未婚,2090.0,24 个月以上,0.98,2090.0,2.0,2090.0,2.0,一致,2090.0,2.0,2.0,1.0,2090.0,1.0,,,,,0.0,0.0,0.0,1.0,44.0,男,-13.0
0,其它,,,小学,一致,0,未说明,0.0,24 个月以上,0.96,0.0,0.0,0.0,0.0,不一致,0.0,0.0,0.0,2.0,0.0,2.0,,,,,0.0,0.0,0.0,1.0,43.0,男,-5.0
0,其它,,,高中,一致,0,未说明,0.0,24 个月以上,0.96,0.0,0.0,0.0,0.0,一致,0.0,0.0,0.0,2.0,0.0,2.0,,,,,0.0,0.0,0.0,1.0,22.0,男,-8.0
1,其它,,,初中,一致,0,已婚,10000.0,12-24个月,0.98,10000.0,1.0,0.0,0.0,一致,10000.0,1.0,1.0,1.0,10000.0,1.0,,,,,0.0,0.0,0.0,1.0,33.0,女,-3.0
0,其它,,,初中,一致,0,已婚,0.0,24 个月以上,0.96,0.0,0.0,0.0,0.0,一致,0.0,0.0,0.0,2.0,0.0,2.0,,,,,0.0,0.0,0.0,1.0,38.0,男,0.0
0,其它,,,初中,一致,0,已婚,,24 个月以上,0.98,0.0,0.0,0.0,0.0,一致,,,,,,,,,,,0.0,0.0,0.0,1.0,41.0,男,10.0
0,其它,,,高中,一致,0,已婚,,24 个月以上,,,,,,一致,,,,,,,,,,,0.0,0.0,0.0,1.0,29.0,男,12.0
0,其它,,,初中,一致,0,离婚,,24 个月以上,,,,,,一致,,,,,,,,,,,0.0,0.0,0.0,0.0,35.0,女,14.0
1,其它,,,初中,一致,1,已婚,0.0,12个月以内,0.98,0.0,0.0,0.0,0.0,不一致,0.0,0.0,0.0,1.0,0.0,1.0,,,,,0.0,0.0,0.0,1.0,45.0,男,-11.0
1,其它,,,初中,一致,1,已婚,0.0,12个月以内,0.98,0.0,0.0,0.0,0.0,不一致,0.0,0.0,0.0,1.0,0.0,1.0,,,,,0.0,0.0,0.0,1.0,45.0,男,-11.0
0,其它,500.0,1.0,初中,一致,0,已婚,0.0,24 个月以上,0.92,0.0,0.0,0.0,0.0,一致,0.0,0.0,0.0,4.0,0.0,4.0,1.0,1.0,500.0,1.0,0.0,0.0,0.0,1.0,44.0,男,0.0
0,其它,20100.0,13.0,初中,一致,0,已婚,2970.0,24 个月以上,0.81,0.0,0.0,0.0,0.0,一致,5220.0,6.0,1.0,6.0,870.0,6.0,3.25,4.0,5025.0,4.0,0.0,0.0,0.0,0.0,32.0,男,0.0
0,其它,,,小学,一致,0,未说明,0.0,24 个月以上,0.98,0.0,0.0,0.0,0.0,不一致,0.0,0.0,0.0,1.0,0.0,1.0,,,,,0.0,0.0,0.0,1.0,25.0,女,-2.0
0,其它,,,初中,一致,0,已婚,83330.0,,0.94,0.0,0.0,0.0,0.0,一致,111830.0,4.0,1.3333333333333333,3.0,37276.66666666666,3.0,,,,,0.0,0.0,0.0,1.0,44.0,女,23.0
0,其它,,,初中,一致,0,未说明,0.0,12-24个月,0.96,0.0,0.0,0.0,0.0,一致,0.0,0.0,0.0,2.0,0.0,2.0,,,,,0.0,0.0,0.0,1.0,39.0,男,-2.0
0,其它,,,专科,一致,0,已婚,0.0,24 个月以上,0.98,0.0,0.0,0.0,0.0,一致,0.0,0.0,0.0,1.0,0.0,1.0,,,,,0.0,0.0,0.0,1.0,34.0,男,-8.0
0,其它,5500.0,3.0,小学,一致,0,未婚,0.0,24 个月以上,0.94,0.0,0.0,0.0,0.0,不一致,0.0,0.0,0.0,2.0,0.0,2.0,1.5,2.0,2750.0,2.0,0.0,0.0,0.0,1.0,30.0,男,-1.0
0,其它,2900.0,1.0,初中,一致,0,已婚,0.0,24 个月以上,0.98,0.0,0.0,0.0,0.0,不一致,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2900.0,1.0,0.0,0.0,0.0,0.0,29.0,男,-5.0
0,二线城市,2100.0,2.0,初中,一致,0,未说明,0.0,24 个月以上,0.96,0.0,0.0,0.0,0.0,一致,0.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,1050.0,2.0,0.0,0.0,0.0,1.0,37.0,男,21.0
0,其它,,,Missing,一致,0,未婚,6000.0,24 个月以上,0.92,0.0,0.0,0.0,0.0,不一致,4610.0,2.0,0.5,4.0,1155.0,4.0,,,,,0.0,0.0,0.0,1.0,41.0,男,1.0
1,其它,,,小学,一致,0,已婚,9650.0,12-24个月,0.04,-234620.0,147.0,-1080.0,6.0,不一致,24740.0,27.0,2.333333333333333,12.0,2056.6666666666665,12.0,,,,,0.0,0.0,0.0,1.0,25.0,男,18.0
1,其它,,,小学,一致,0,已婚,9650.0,12-24个月,0.04,-234620.0,147.0,-1080.0,6.0,不一致,24740.0,27.0,2.333333333333333,12.0,2056.6666666666665,12.0,,,,,0.0,0.0,0.0,1.0,25.0,男,18.0
0,其它,,,初中,一致,0,未说明,26400.0,12-24个月,0.92,0.0,0.0,0.0,0.0,一致,48800.0,4.0,1.3333333333333333,3.0,16266.666666666664,3.0,,,,,0.0,0.0,0.0,1.0,34.0,男,48.0
0,二线城市,1200.0,6.0,初中,一致,0,未婚,5000.0,24 个月以上,0.9,0.0,0.0,0.0,0.0,一致,5040.0,3.0,1.5,2.0,2520.0,2.0,3.0,2.0,600.0,2.0,0.0,0.0,0.0,1.0,34.0,男,0.0
0,其它,,,高中,一致,0,已婚,,24 个月以上,,,,,,不一致,,,,,,,,,,,0.0,0.0,0.0,1.0,45.0,男,1.0
0,其它,,,初中,一致,0,已婚,430.0,24 个月以上,0.92,0.0,0.0,0.0,0.0,一致,430.0,1.0,0.3333333333333333,3.0,143.33333333333334,3.0,,,,,0.0,0.0,0.0,1.0,39.0,男,-1.0
0,其它,,,小学,一致,0,离婚,0.0,24 个月以上,0.94,0.0,0.0,0.0,0.0,一致,0.0,0.0,0.0,3.0,0.0,3.0,,,,,0.0,0.0,0.0,1.0,33.0,女,-1.0
0,其它,20500.0,7.0,小学,一致,0,已婚,9620.0,24 个月以上,0.81,0.0,1.0,0.0,0.0,一致,10600.0,9.0,1.5,6.0,1766.666666666667,6.0,1.75,4.0,5125.0,4.0,0.0,0.0,0.0,1.0,31.0,男,27.0
0,其它,,,Missing,,0,未说明,7000.0,24 个月以上,0.9,0.0,0.0,0.0,0.0,无记录,7000.0,1.0,0.25,4.0,1750.0,4.0,,,,,0.0,0.0,0.0,0.0,40.0,男,57.0
0,其它,,,高中,一致,0,已婚,0.0,24 个月以上,0.96,-100000.0,1.0,0.0,1.0,一致,0.0,1.0,0.5,2.0,0.0,2.0,,,,,0.0,0.0,0.0,1.0,26.0,女,-2.0
0,其它,5200.0,15.0,小学,一致,0,已婚,110.0,24 个月以上,0.79,0.0,0.0,0.0,0.0,一致,110.0,1.0,0.16666666666666666,6.0,18.33333333333333,6.0,3.0,5.0,1040.0,5.0,0.0,0.0,0.0,0.0,50.0,男,20.0
0,其它,100.0,1.0,初中,一致,0,已婚,550.0,24 个月以上,0.96,0.0,0.0,0.0,0.0,一致,550.0,1.0,0.5,2.0,275.0,2.0,1.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,31.0,男,-1.0
0,其它,20300.0,8.0,初中,一致,0,未婚,24400.0,24 个月以上,0.85,0.0,0.0,4000.0,1.0,不一致,28400.0,2.0,0.4,5.0,5680.0,5.0,8.0,1.0,20300.0,1.0,0.0,0.0,0.0,1.0,24.0,男,0.0
0,其它,,,初中,一致,1,已婚,3040.0,24 个月以上,0.88,0.0,0.0,0.0,0.0,不一致,8040.0,9.0,2.25,4.0,2010.0,4.0,,,,,0.0,0.0,0.0,0.0,38.0,男,-2.0
0,其它,2000.0,1.0,高中,一致,0,未说明,0.0,24 个月以上,0.96,0.0,2.0,0.0,0.0,一致,0.0,1.0,0.5,2.0,0.0,2.0,1.0,1.0,2000.0,1.0,0.0,0.0,0.0,0.0,37.0,女,-1.0
0,其它,6000.0,3.0,小学,一致,0,已婚,0.0,24 个月以上,0.83,0.0,0.0,0.0,0.0,一致,0.0,0.0,0.0,7.0,0.0,7.0,3.0,1.0,6000.0,1.0,0.0,0.0,0.0,1.0,38.0,男,27.0
0,其它,2300.0,2.0,初中,一致,0,已婚,3000.0,24 个月以上,0.96,0.0,0.0,0.0,0.0,不一致,3000.0,2.0,1.0,2.0,1500.0,2.0,2.0,1.0,2300.0,1.0,0.0,0.0,0.0,1.0,38.0,男,0.0
0,其它,3000.0,1.0,小学,一致,0,离婚,0.0,24 个月以上,0.98,0.0,0.0,0.0,0.0,一致,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3000.0,1.0,0.0,0.0,0.0,1.0,35.0,女,-4.0
0,其它,,,Missing,,0,未说明,5150.0,24 个月以上,0.65,4040.0,30.0,600.0,2.0,一致,20660.0,24.0,3.0,8.0,2581.25,8.0,,,,,0.0,0.0,0.0,0.0,36.0,男,23.0
0,其它,1000.0,1.0,初中,一致,0,未婚,0.0,,0.81,0.0,0.0,0.0,0.0,不一致,0.0,0.0,0.0,8.0,0.0,8.0,1.0,1.0,1000.0,1.0,0.0,0.0,0.0,1.0,39.0,男,27.0
0,其它,,,初中,一致,0,已婚,,24 个月以上,,,,,,一致,,,,,,,,,,,0.0,0.0,0.0,1.0,34.0,男,50.0
0,二线城市,,,Missing,一致,0,未婚,0.0,24 个月以上,0.98,0.0,0.0,0.0,0.0,一致,0.0,0.0,0.0,1.0,0.0,1.0,,,,,0.0,0.0,0.0,1.0,22.0,男,-3.0
1,其它,5000.0,1.0,高中,一致,0,已婚,130.0,12-24个月,0.81,0.0,0.0,0.0,0.0,无记录,130.0,1.0,0.125,8.0,16.25,8.0,1.0,1.0,5000.0,1.0,0.0,0.0,0.0,1.0,52.0,男,2.0
1,其它,5000.0,1.0,高中,一致,0,已婚,130.0,12-24个月,0.81,0.0,0.0,0.0,0.0,无记录,130.0,1.0,0.125,8.0,16.25,8.0,1.0,1.0,5000.0,1.0,0.0,0.0,0.0,1.0,52.0,男,2.0
0,其它,,,初中,一致,0,未婚,,24 个月以上,,,,,,不一致,,,,,,,,,,,0.0,0.0,0.0,0.0,26.0,男,56.0
1,其它,,,小学,一致,0,未婚,0.0,,0.98,0.0,0.0,0.0,0.0,一致,0.0,0.0,0.0,1.0,0.0,1.0,,,,,0.0,0.0,0.0,1.0,25.0,男,-8.0
1,其它,,,小学,一致,0,未婚,0.0,,0.98,0.0,0.0,0.0,0.0,一致,0.0,0.0,0.0,1.0,0.0,1.0,,,,,0.0,0.0,0.0,1.0,25.0,男,-8.0
0,其它,2700.0,5.0,小学,一致,0,已婚,25750.0,24 个月以上,0.69,100200.0,12.0,0.0,0.0,一致,103080.0,18.0,2.5,8.0,12883.75,8.0,1.25,4.0,675.0,4.0,0.0,0.0,0.0,1.0,30.0,男,-3.0
0,其它,2000.0,1.0,小学,一致,0,已婚,13030.0,24 个月以上,0.92,0.0,0.0,0.0,0.0,一致,16060.0,6.0,2.0,3.0,5353.333333333333,3.0,1.0,1.0,2000.0,1.0,0.0,0.0,0.0,1.0,40.0,女,-9.0
0,其它,100.0,1.0,初中,一致,0,未婚,0.0,24 个月以上,0.98,0.0,0.0,0.0,0.0,一致,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,100.0,1.0,0.0,0.0,0.0,1.0,32.0,男,1.0
0,其它,,,小学,一致,0,已婚,,,,,,,,一致,,,,,,,,,,,0.0,1.0,0.0,0.0,30.0,男,-1.0
0,其它,,,专科,一致,0,已婚,0.0,24 个月以上,0.98,0.0,0.0,0.0,0.0,无记录,0.0,0.0,0.0,1.0,0.0,1.0,,,,,0.0,0.0,0.0,1.0,32.0,男,-12.0
1,其它,200.0,1.0,初中,一致,0,离婚,0.0,,0.98,0.0,0.0,0.0,0.0,不一致,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,200.0,1.0,0.0,0.0,0.0,1.0,31.0,男,16.0
1,其它,200.0,1.0,初中,一致,0,离婚,0.0,,0.98,0.0,0.0,0.0,0.0,不一致,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,200.0,1.0,0.0,0.0,0.0,1.0,31.0,男,16.0
0,其它,1900.0,1.0,小学,一致,0,已婚,0.0,24 个月以上,0.92,0.0,0.0,0.0,0.0,一致,0.0,2.0,0.6666666666666666,3.0,0.0,3.0,1.0,1.0,1900.0,1.0,0.0,0.0,0.0,1.0,29.0,男,-3.0
0,其它,,,初中,一致,0,已婚,340.0,24 个月以上,0.85,2720.0,8.0,2720.0,8.0,一致,2720.0,8.0,1.0,8.0,340.0,8.0,,,,,0.0,0.0,0.0,1.0,35.0,男,-3.0
0,其它,,,小学,一致,0,未婚,0.0,24 个月以上,0.98,0.0,0.0,0.0,0.0,一致,0.0,0.0,0.0,1.0,0.0,1.0,,,,,0.0,0.0,0.0,1.0,38.0,男,-10.0
0,其它,,,初中,一致,0,已婚,60.0,24 个月以上,0.98,0.0,0.0,0.0,0.0,一致,60.0,1.0,1.0,1.0,60.0,1.0,,,,,0.0,0.0,0.0,1.0,37.0,男,-6.0
1,其它,,,初中,一致,1,已婚,,12-24个月,,,,,,无记录,,,,,,,,,,,0.0,1.0,1.0,1.0,37.0,男,1.0
0,其它,,,Missing,一致,0,未说明,15000.0,24 个月以上,0.94,15000.0,2.0,0.0,0.0,一致,16030.0,5.0,1.6666666666666667,3.0,5343.333333333333,3.0,,,,,0.0,0.0,0.0,1.0,45.0,男,-4.0
0,其它,16800.0,10.0,初中,一致,0,未说明,280.0,24 个月以上,0.77,0.0,0.0,0.0,0.0,一致,280.0,1.0,0.125,8.0,35.0,8.0,1.4285714285714286,7.0,2400.0,7.0,0.0,0.0,0.0,1.0,32.0,男,27.0
1,其它,200.0,1.0,Missing,一致,0,未说明,0.0,,0.98,0.0,0.0,0.0,0.0,一致,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,200.0,1.0,0.0,0.0,0.0,1.0,32.0,男,36.0
0,二线城市,39000.0,11.0,初中,一致,0,未婚,0.0,24 个月以上,0.92,0.0,0.0,0.0,0.0,一致,0.0,0.0,0.0,3.0,0.0,3.0,5.5,2.0,19500.0,2.0,0.0,0.0,0.0,1.0,33.0,男,0.0
0,其它,7000.0,2.0,初中,一致,0,已婚,0.0,24 个月以上,0.98,0.0,0.0,0.0,0.0,一致,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,7000.0,1.0,0.0,0.0,0.0,1.0,35.0,男,-5.0
0,其它,1500.0,2.0,初中,一致,0,已婚,25940.0,24 个月以上,0.65,27670.0,24.0,0.0,1.0,无记录,28420.0,30.0,3.75,8.0,3550.0,8.0,1.0,2.0,750.0,2.0,0.0,0.0,0.0,1.0,29.0,男,8.0
0,其它,2100.0,2.0,小学,一致,0,已婚,230.0,24 个月以上,0.92,0.0,0.0,140.0,1.0,无记录,240.0,3.0,1.0,3.0,80.0,3.0,1.0,2.0,1050.0,2.0,0.0,0.0,0.0,1.0,27.0,男,-1.0
0,其它,16100.0,12.0,初中,一致,0,已婚,1670.0,24 个月以上,0.73,0.0,0.0,0.0,0.0,一致,3890.0,6.0,0.75,8.0,485.0,8.0,2.4,5.0,3220.0,5.0,0.0,0.0,0.0,1.0,30.0,男,50.0
0,其它,39500.0,16.0,高中,一致,0,已婚,0.0,24 个月以上,0.94,0.0,0.0,0.0,0.0,一致,0.0,0.0,0.0,3.0,0.0,3.0,8.0,2.0,19750.0,2.0,1.0,1.0,0.0,0.0,31.0,男,11.0
0,其它,,,初中,一致,0,已婚,0.0,24 个月以上,0.98,0.0,0.0,0.0,0.0,不一致,0.0,0.0,0.0,1.0,0.0,1.0,,,,,0.0,0.0,0.0,1.0,41.0,男,-7.0
0,其它,,,小学,一致,0,已婚,,24 个月以上,,,,,,一致,,,,,,,,,,,0.0,0.0,0.0,1.0,46.0,男,33.0
0,其它,7800.0,4.0,初中,一致,0,未说明,640.0,24 个月以上,0.87,0.0,0.0,0.0,0.0,一致,640.0,3.0,0.5,6.0,106.66666666666669,6.0,1.0,4.0,1950.0,4.0,0.0,0.0,0.0,1.0,39.0,男,-2.0
0,其它,6000.0,2.0,初中,一致,0,离婚,800.0,24 个月以上,0.92,1600.0,2.0,1600.0,2.0,不一致,800.0,1.0,0.3333333333333333,3.0,266.6666666666667,3.0,2.0,1.0,6000.0,1.0,0.0,0.0,0.0,1.0,39.0,男,-2.0
0,其它,,,初中,一致,0,未婚,,24 个月以上,,,,,,不一致,,,,,,,,,,,0.0,0.0,0.0,1.0,32.0,女,27.0
1,其它,,,高中,一致,0,未婚,0.0,24 个月以上,0.85,-1900.0,2.0,0.0,0.0,一致,0.0,1.0,0.25,4.0,0.0,4.0,,,,,0.0,0.0,0.0,1.0,31.0,女,-7.0
1,其它,,,高中,一致,0,未婚,0.0,24 个月以上,0.85,-1900.0,2.0,0.0,0.0,一致,0.0,1.0,0.25,4.0,0.0,4.0,,,,,0.0,0.0,0.0,1.0,31.0,女,-7.0
0,其它,,,初中,一致,0,已婚,,24 个月以上,,,,,,一致,,,,,,,,,,,0.0,0.0,0.0,1.0,50.0,男,1.0
1,二线城市,18000.0,13.0,初中,一致,0,未婚,660.0,24 个月以上,0.71,-2630.0,2.0,0.0,0.0,一致,660.0,6.0,0.75,8.0,82.5,8.0,2.6,5.0,3600.0,5.0,0.0,0.0,0.0,0.0,30.0,男,1.0
1,其它,,,初中,一致,0,已婚,0.0,24 个月以上,0.98,0.0,0.0,0.0,0.0,一致,0.0,0.0,0.0,1.0,0.0,1.0,,,,,1.0,0.0,0.0,1.0,28.0,男,-12.0
0,其它,8600.0,9.0,初中,一致,0,已婚,9360.0,,0.79,0.0,0.0,0.0,0.0,一致,11830.0,5.0,0.625,8.0,1477.5,8.0,1.2857142857142858,7.0,1228.5714285714287,7.0,0.0,0.0,0.0,1.0,41.0,男,12.0
1,其它,,,初中,一致,0,已婚,0.0,12-24个月,0.98,0.0,0.0,0.0,0.0,不一致,0.0,0.0,0.0,1.0,0.0,1.0,,,,,0.0,0.0,0.0,1.0,45.0,男,-6.0
0,其它,,,初中,一致,0,未婚,27000.0,24 个月以上,0.92,0.0,1.0,0.0,1.0,不一致,27000.0,1.0,0.5,2.0,13500.0,2.0,,,,,0.0,0.0,0.0,1.0,32.0,男,-3.0
0,其它,,,小学,一致,0,已婚,20990.0,24 个月以上,0.94,40990.0,5.0,0.0,0.0,一致,41000.0,6.0,3.0,2.0,20500.0,2.0,,,,,0.0,0.0,0.0,1.0,44.0,男,-1.0
1,其它,,,初中,一致,0,已婚,,24 个月以上,0.98,0.0,1.0,0.0,1.0,一致,,,,,,,,,,,0.0,0.0,0.0,1.0,31.0,男,57.0
1,其它,,,初中,一致,0,已婚,,24 个月以上,0.98,0.0,1.0,0.0,1.0,一致,,,,,,,,,,,0.0,0.0,0.0,1.0,31.0,男,57.0
0,其它,15300.0,6.0,小学,一致,0,已婚,29060.0,24 个月以上,0.92,0.0,0.0,0.0,0.0,无记录,29060.0,2.0,0.6666666666666666,3.0,9686.666666666666,3.0,2.0,3.0,5100.0,3.0,0.0,0.0,0.0,1.0,27.0,男,-1.0
0,其它,,,初中,一致,0,已婚,21000.0,24 个月以上,0.88,21000.0,3.0,0.0,0.0,不一致,21000.0,3.0,0.6,5.0,4200.0,5.0,,,,,0.0,0.0,0.0,1.0,34.0,男,-1.0
0,其它,,,初中,一致,0,已婚,170.0,24 个月以上,0.92,0.0,0.0,0.0,0.0,一致,170.0,1.0,0.3333333333333333,3.0,56.66666666666666,3.0,,,,,0.0,0.0,0.0,1.0,30.0,女,-2.0
0,其它,,,专科,一致,0,已婚,2840.0,24 个月以上,0.94,5690.0,2.0,0.0,0.0,一致,5690.0,2.0,0.6666666666666666,3.0,1893.333333333333,3.0,,,,,0.0,0.0,0.0,1.0,28.0,女,43.0
0,其它,4900.0,5.0,初中,一致,0,离婚,0.0,12-24个月,0.96,0.0,0.0,0.0,0.0,不一致,0.0,0.0,0.0,2.0,0.0,2.0,5.0,1.0,4900.0,1.0,0.0,0.0,0.0,1.0,46.0,男,0.0
0,其它,,,初中,一致,0,已婚,0.0,12-24个月,0.98,0.0,0.0,0.0,0.0,无记录,0.0,0.0,0.0,1.0,0.0,1.0,,,,,0.0,1.0,0.0,1.0,46.0,男,11.0
0,其它,,,初中,一致,0,离婚,,24 个月以上,,,,,,不一致,,,,,,,,,,,0.0,0.0,0.0,1.0,33.0,男,1.0
0,其它,,,初中,一致,0,未婚,690.0,24 个月以上,0.96,690.0,1.0,0.0,0.0,不一致,690.0,1.0,0.5,2.0,345.0,2.0,,,,,0.0,0.0,0.0,1.0,26.0,女,-6.0
0,,2000.0,1.0,本科以上,一致,0,未婚,0.0,24 个月以上,0.98,0.0,0.0,0.0,0.0,一致,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2000.0,1.0,0.0,0.0,0.0,1.0,25.0,男,31.0
0,其它,700.0,1.0,初中,一致,0,未婚,690.0,24 个月以上,0.85,0.0,1.0,0.0,0.0,一致,2860.0,15.0,2.0,8.0,353.75,8.0,1.0,1.0,700.0,1.0,0.0,0.0,0.0,0.0,26.0,男,15.0
0,其它,,,高中,一致,0,已婚,0.0,24 个月以上,0.9,0.0,0.0,0.0,0.0,一致,0.0,0.0,0.0,5.0,0.0,5.0,,,,,0.0,0.0,0.0,1.0,36.0,男,2.0
0,其它,2000.0,3.0,小学,一致,0,已婚,3600.0,24 个月以上,0.69,-38620.0,12.0,20410.0,7.0,一致,21370.0,9.0,1.0,11.0,1938.1818181818185,11.0,1.0,3.0,666.6666666666666,3.0,0.0,0.0,0.0,1.0,49.0,男,6.0
0,其它,,,初中,一致,0,未婚,1480.0,24 个月以上,0.94,0.0,1.0,0.0,0.0,无记录,1580.0,4.0,1.3333333333333333,3.0,526.6666666666666,3.0,,,,,0.0,0.0,0.0,1.0,38.0,男,-4.0
0,其它,23500.0,21.0,专科,一致,0,离婚,4410.0,12-24个月,0.54,-51050.0,6.0,740.0,2.0,不一致,13140.0,21.0,3.2857142857142856,7.0,1874.2857142857144,7.0,3.0,7.0,3357.142857142857,7.0,0.0,0.0,0.0,1.0,32.0,女,-2.0
0,其它,13100.0,4.0,初中,一致,0,未婚,0.0,24 个月以上,0.96,0.0,0.0,0.0,0.0,一致,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,6550.0,2.0,0.0,0.0,0.0,1.0,42.0,男,-11.0
0,其它,,,初中,一致,0,已婚,,24 个月以上,,,,,,一致,,,,,,,,,,,0.0,0.0,0.0,1.0,33.0,男,50.0
0,其它,1500.0,2.0,技校,一致,0,已婚,11900.0,24 个月以上,0.81,0.0,0.0,310.0,1.0,一致,15610.0,9.0,1.8333333333333333,6.0,2600.0,6.0,2.0,1.0,1500.0,1.0,0.0,0.0,0.0,1.0,32.0,男,1.0
0,其它,500.0,1.0,初中,一致,0,未婚,8000.0,24 个月以上,0.92,7990.0,2.0,0.0,0.0,一致,8300.0,3.0,0.75,4.0,2075.0,4.0,1.0,1.0,500.0,1.0,0.0,0.0,0.0,1.0,26.0,男,0.0
0,其它,1300.0,2.0,初中,一致,0,未婚,0.0,24 个月以上,0.94,0.0,0.0,0.0,0.0,一致,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,1300.0,1.0,0.0,0.0,0.0,1.0,26.0,男,0.0
0,其它,,,专科,一致,0,已婚,,,0.98,0.0,1.0,0.0,1.0,一致,,,,,,,,,,,0.0,0.0,0.0,1.0,33.0,女,-3.0
0,其它,,,初中,一致,0,已婚,,24 个月以上,,,,,,不一致,,,,,,,,,,,0.0,0.0,0.0,0.0,28.0,男,5.0
0,其它,,,初中,一致,0,已婚,0.0,12-24个月,0.98,0.0,0.0,0.0,0.0,不一致,0.0,0.0,0.0,1.0,0.0,1.0,,,,,0.0,0.0,0.0,1.0,41.0,男,-12.0
0,其它,6200.0,3.0,Missing,一致,0,未说明,8200.0,,0.92,7000.0,2.0,7000.0,2.0,一致,10200.0,4.0,1.3333333333333333,3.0,3400.0,3.0,1.5,2.0,3100.0,2.0,0.0,0.0,0.0,1.0,34.0,男,0.0
0,其它,,,初中,一致,0,已婚,0.0,24 个月以上,0.98,0.0,0.0,0.0,0.0,不一致,0.0,0.0,0.0,1.0,0.0,1.0,,,,,0.0,0.0,0.0,1.0,28.0,男,-8.0
0,其它,,,初中,一致,0,已婚,2020.0,24 个月以上,0.94,20.0,1.0,20.0,1.0,一致,2520.0,3.0,1.5,2.0,1260.0,2.0,,,,,0.0,0.0,0.0,1.0,27.0,男,-7.0
0,其它,,,初中,一致,0,已婚,0.0,24 个月以上,0.98,0.0,0.0,0.0,0.0,无记录,0.0,0.0,0.0,1.0,0.0,1.0,,,,,0.0,0.0,0.0,1.0,35.0,女,-1.0
0,其它,,,初中,一致,0,已婚,1780.0,24 个月以上,0.92,0.0,1.0,0.0,0.0,一致,1780.0,4.0,2.0,2.0,890.0,2.0,,,,,0.0,0.0,0.0,1.0,38.0,男,9.0
0,其它,,,小学,一致,0,已婚,13000.0,24 个月以上,0.92,0.0,0.0,0.0,0.0,一致,14200.0,2.0,0.5,4.0,3550.0,4.0,,,,,0.0,0.0,0.0,1.0,43.0,男,-1.0
0,其它,,,高中,一致,0,已婚,0.0,24 个月以上,0.98,0.0,0.0,0.0,0.0,不一致,0.0,0.0,0.0,1.0,0.0,1.0,,,,,0.0,0.0,0.0,0.0,41.0,男,-10.0
0,其它,,,初中,一致,0,已婚,,24 个月以上,,,,,,一致,,,,,,,,,,,0.0,0.0,0.0,1.0,26.0,男,13.0
0,其它,,,初中,一致,0,已婚,0.0,24 个月以上,0.98,0.0,0.0,0.0,0.0,不一致,0.0,0.0,0.0,1.0,0.0,1.0,,,,,0.0,0.0,0.0,1.0,45.0,男,-4.0
0,新一线城市,400.0,3.0,高中,一致,0,已婚,0.0,24 个月以上,0.92,0.0,0.0,0.0,0.0,一致,0.0,0.0,0.0,2.0,0.0,2.0,3.0,1.0,400.0,1.0,0.0,0.0,0.0,1.0,32.0,女,14.0
1,其它,4000.0,2.0,初中,一致,0,已婚,0.0,12个月以内,0.98,0.0,0.0,0.0,0.0,无记录,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,4000.0,1.0,0.0,0.0,0.0,1.0,28.0,男,-1.0
1,其它,4000.0,2.0,初中,一致,0,已婚,0.0,12个月以内,0.98,0.0,0.0,0.0,0.0,无记录,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,4000.0,1.0,0.0,0.0,0.0,1.0,28.0,男,-1.0
